post_id,platform,platform_post_id,post_url,created_at,day_of_week,post_hour,post_type,media_type,caption,hashtags,num_hashtags,mentions_count,has_call_to_action,call_to_action_type,content_topic,sentiment_tone,caption_length,features_resident_story,campaign_name,is_boosted,boost_budget_php,impressions,reach,likes,comments,shares,saves,click_throughs,video_views,engagement_rate,profile_visits,donation_referrals,estimated_donation_value_php,follower_count_at_post,watch_time_seconds,avg_view_duration_seconds,subscriber_count_at_post,forwards
206,Instagram,ig_6307777396925374,https://instagram.com/p/iCODnB5niHO,2024-03-17 09:18:00,Sunday,9,ThankYou,Reel,Every donation is a prayer answered. Thank you for being the answer for our girls. #MakeADifference,#MakeADifference,1,1,False,,DonorImpact,Celebratory,99,False,,False,,8673,5704,373,104,93,40,72,10263.0,0.0927,109,1,3423.57,1782,,,,
279,Facebook,fb_7298938578153043,https://facebook.com/lighthouse.ph/posts/7298938578153043,2024-03-19 16:26:00,Tuesday,16,FundraisingAppeal,Video,"This is hard to ask, but our reserve is gone. We're raising P55,000 to make sure our girls don't go without. https://lighthouse.ph/donate?utm_source=facebook",#HopeForGirls,1,0,True,LearnMore,SafehouseLife,Emotional,157,False,,True,2302.02,2982,1863,192,36,38,14,72,2706.0,0.116,36,4,2194.67,2479,,,,
330,Twitter,tw_9012050141678231,https://twitter.com/lighthouse_ph/status/8508360644604980671,2024-03-20 17:08:00,Wednesday,17,EducationalContent,Photo,Our girls are learning. Today's lesson: SELF-WORTH. Because every girl deserves to know her value. #SpreadTheWord,#SpreadTheWord,1,0,False,,DonorImpact,Informative,113,False,,False,,3983,2810,194,44,34,22,40,,0.0869,73,0,0.0,1228,,,,
538,Facebook,fb_6725590786148036,https://facebook.com/lighthouse.ph/posts/6725590786148036,2024-03-22 08:16:00,Friday,8,EducationalContent,Photo,"What does freedom mean to a trafficking survivor? We asked Elena, and her answer will stay with you. https://lighthouse.ph/donate?utm_source=facebook",#SurvivorStrong,1,2,True,LearnMore,Education,Emotional,149,False,,False,,2647,1575,126,45,33,9,61,,0.0911,52,0,0.0,2479,,,,
71,Facebook,fb_8998210327862920,https://facebook.com/lighthouse.ph/posts/8998210327862920,2024-03-22 08:23:00,Friday,8,Campaign,Photo,"Our Summer of Safety campaign is LIVE! Every peso counts toward keeping our girls safe. Can you help us reach our goal of P158,000? https://lighthouse.ph/donate?utm_source=facebook",#GiveHope,1,0,True,LearnMore,Reintegration,Emotional,180,False,,False,,917,654,42,27,16,5,29,,0.1215,27,0,0.0,2423,,,,
509,Instagram,ig_2249764222021103,https://instagram.com/p/5cEZLUCz_Ih,2024-03-22 17:06:00,Friday,17,Campaign,Video,"Year-End Hope CAMPAIGN ALERT: We're raising P86,000 to provide safety and education. Will you help? https://lighthouse.ph/donate?utm_source=instagram",,0,0,True,LearnMore,Health,Informative,149,False,,False,,3294,1849,83,32,18,9,78,2293.0,0.0541,17,1,4909.76,1816,,,,
393,Instagram,ig_6229045141595124,https://instagram.com/p/ePygH9xDJoF,2024-03-24 15:04:00,Sunday,15,ImpactStory,Photo,Sofia is one of 18 girls we served this year. Each one has a story. Each one deserves a chance. Change a life today,"#BreakTheCycle, #OSAEC, #ChildAbuse",3,0,False,,CampaignLaunch,Emotional,115,True,,True,3962.54,22513,15449,806,262,464,101,277,,0.0765,501,51,122522.92,1796,,,,
69,Facebook,fb_7326987508876456,https://facebook.com/lighthouse.ph/posts/7326987508876456,2024-03-24 19:08:00,Sunday,19,EventPromotion,Video,Something big is coming April 04. We can't wait to celebrate with you at Awareness Walk. https://lighthouse.ph/donate?utm_source=facebook,"#HopeForGirls, #SpreadTheWord",2,0,True,LearnMore,DonorImpact,Grateful,137,False,,False,,8627,5414,491,85,120,56,264,7160.0,0.1424,210,2,5437.22,2423,,,,
542,Twitter,tw_4851498163118105,https://twitter.com/lighthouse_ph/status/7178263571355434856,2024-03-24 19:36:00,Sunday,19,EventPromotion,Photo,SAVE THE DATE! Join us on March 30 for Community Fair. All proceeds support our girls. https://lighthouse.ph/donate?utm_source=twitter,#MakeADifference,1,1,False,,AwarenessRaising,Emotional,134,False,,False,,1275,879,99,39,32,9,13,,0.1334,42,0,0.0,1228,,,,
215,Facebook,fb_5406291945613451,https://facebook.com/lighthouse.ph/posts/5406291945613451,2024-03-26 10:16:00,Tuesday,10,FundraisingAppeal,Carousel,"We're P60,000 short of this month's operating costs. Our girls need meals, medicine, and school supplies every single day. Can you help close the gap? https://lighthouse.ph/donate?utm_source=facebook","#SafeHaven, #BeTheChange, #EndViolence, #ChildRights",4,0,True,DonateNow,DonorImpact,Grateful,199,False,,False,,4457,2716,254,42,60,46,93,,0.1232,114,8,32286.86,2479,,,,
647,Twitter,tw_9373161605685808,https://twitter.com/lighthouse_ph/status/3570530176429177756,2024-03-28 08:31:00,Thursday,8,FundraisingAppeal,Text,"The P252,000 we need each month covers so much: safety, healing, education, hope. We're 39% short. Help us? https://lighthouse.ph/donate?utm_source=twitter","#ChildProtection, #GiveHope",2,2,True,DonateNow,AwarenessRaising,Hopeful,155,False,,False,,1112,669,108,21,20,10,28,,0.183,32,2,3137.82,1228,,,,
2,TikTok,tk_2835255890128396,https://tiktok.com/@lighthouse_ph/video/6006472571123879193,2024-03-30 19:09:00,Saturday,19,ThankYou,Carousel,Every donation is a prayer answered. Thank you for being the answer for our girls. ,,0,0,False,,Education,Hopeful,83,False,,False,,1552,908,66,43,15,17,16,,0.1391,48,0,0.0,469,,,,
237,Facebook,fb_2375350744815080,https://facebook.com/lighthouse.ph/posts/2375350744815080,2024-03-30 19:21:00,Saturday,19,EducationalContent,Photo,"Did you know? Trafficked children are often moved across borders within 48 hours That's why education is SO important for at-risk girls. #SafeHaven, #SpreadTheWord","#SafeHaven, #SpreadTheWord",2,1,True,ShareStory,Education,Informative,163,False,,False,,9878,5955,625,96,124,74,293,,0.1161,251,1,3267.15,2479,,,,
213,Facebook,fb_2417105427020020,https://facebook.com/lighthouse.ph/posts/2417105427020020,2024-04-03 08:28:00,Wednesday,8,EducationalContent,Video,Learn: The biggest barrier to safety for girls in trafficking is lack of education. What we're doing about it: https://lighthouse.ph/donate?utm_source=facebook,"#ProtectChildren, #SpreadTheWord, #OSAEC, #EndViolence",4,0,False,,AwarenessRaising,Emotional,159,False,Summer of Safety,False,,8397,4957,367,121,87,34,77,5672.0,0.0785,117,2,3755.45,2423,,,,
799,LinkedIn,li_7156711471335990,https://linkedin.com/feed/update/urn:li:activity:5879597098454968115,2024-04-04 11:33:00,Thursday,11,ImpactStory,Text,"Sometimes the most powerful thing we can do is simply listen. Gabriela shared her story with us last week, and we're so proud of her progress. Share her story","#SurvivorStrong, #SummerofSafety",2,0,False,,Education,Grateful,158,False,Summer of Safety,False,,2883,1664,85,40,22,12,21,,0.0908,31,3,23140.62,496,,,,
349,TikTok,tk_6024516239884604,https://tiktok.com/@lighthouse_ph/video/4598609808464494296,2024-04-05 03:44:00,Friday,3,EducationalContent,Video,"What does freedom mean to a trafficking survivor? We asked Valentina, and her answer will stay with you. https://lighthouse.ph/donate?utm_source=tiktok","#DonateNow, #SummerofSafety, #HumanTrafficking, #ChildAbuse",4,0,False,,Health,Hopeful,151,False,Summer of Safety,False,,963,687,15,3,2,1,7,1069.0,0.0282,5,0,0.0,916,,,,
146,TikTok,tk_1730408480179698,https://tiktok.com/@lighthouse_ph/video/1733233384973296680,2024-04-05 22:23:00,Friday,22,Campaign,Reel,"The Back to School campaign keeps our lights on and our girls safe. We've raised P116,000 of P147,000. Can we count on you? https://lighthouse.ph/donate?utm_source=tiktok","#HopeForGirls, #MakeADifference",2,0,True,SignUp,Health,Urgent,170,False,,False,,12902,7926,839,384,366,120,419,10649.0,0.1626,430,23,53317.35,916,,,,
88,Facebook,fb_3122804358001135,https://facebook.com/lighthouse.ph/posts/3122804358001135,2024-04-06 07:41:00,Saturday,7,EventPromotion,Photo,Mark your calendar: Volunteer Day on April 22 - it's going to be special. https://lighthouse.ph/donate?utm_source=facebook,"#BreakTheCycle, #DonateNow",2,0,False,,Health,Grateful,122,False,Summer of Safety,True,1371.93,3330,2195,61,35,14,7,26,,0.0474,40,0,0.0,2423,,,,
510,TikTok,tk_4738115357461721,https://tiktok.com/@lighthouse_ph/video/4223081557439739795,2024-04-07 10:07:00,Sunday,10,EventPromotion,Reel,SAVE THE DATE! Join us on April 10 for Benefit Concert. All proceeds support our girls. https://lighthouse.ph/donate?utm_source=tiktok,"#SpreadTheWord, #SummerofSafety, #ChildRights, #EndViolence, #Viral",5,0,True,SignUp,DonorImpact,Informative,134,False,,False,,5047,3865,140,56,40,23,171,6303.0,0.0609,90,0,0.0,930,,,,
238,Twitter,tw_3075999011932337,https://twitter.com/lighthouse_ph/status/3100785181956894929,2024-04-07 13:23:00,Sunday,13,ImpactStory,Reel,"Six months ago, Isabella didn't believe in herself. Now watch her SHINE. The change you make is real. https://lighthouse.ph/donate?utm_source=twitter","#EndTrafficking, #SpreadTheWord, #OSAEC",3,0,False,,SafehouseLife,Celebratory,149,True,Summer of Safety,False,,4757,2887,315,79,67,16,37,2434.0,0.0861,57,17,48126.35,1222,,,,
493,YouTube,yt_7322694639284479,https://youtube.com/watch?v=SwTNJUmD8-2,2024-04-09 17:46:00,Tuesday,17,FundraisingAppeal,Video,"No budget, no meals. No meals, no hope. We're short P80,000 this month. Our girls can't wait. https://lighthouse.ph/donate?utm_source=youtube",#MakeADifference,1,0,True,ShareStory,SafehouseLife,Celebratory,141,False,,False,,7646,4259,1123,184,183,87,213,3982.0,0.2295,267,20,48630.97,620,179190.0,45.0,366.0,
777,Facebook,fb_1539921743396199,https://facebook.com/lighthouse.ph/posts/1539921743396199,2024-04-10 07:28:00,Wednesday,7,ThankYou,Photo,"Grateful. So grateful. For supporters like you who get it. Thank you. #BreakTheCycle, #MakeADifference","#BreakTheCycle, #MakeADifference",2,1,False,,Reintegration,Grateful,102,False,Summer of Safety,True,922.88,4022,2597,97,38,18,8,42,,0.0442,42,0,0.0,2489,,,,
246,Facebook,fb_1184402068977143,https://facebook.com/lighthouse.ph/posts/1184402068977143,2024-04-10 10:49:00,Wednesday,10,ImpactStory,Photo,"Sometimes the most powerful thing we can do is simply listen. Maria shared her story with us last week, and we're so proud of her progress. Be the change","#HopeForGirls, #MakeADifference, #SummerofSafety",3,2,True,LearnMore,Education,Informative,153,True,Summer of Safety,False,,16164,10302,991,293,317,80,407,,0.0986,386,114,59300.32,2479,,,,
515,Twitter,tw_2369996786759795,https://twitter.com/lighthouse_ph/status/4785451753974724384,2024-04-15 06:15:00,Monday,6,ImpactStory,Video,I wish you could see Gabriela's smile today. You made that happen. #EndTrafficking,#EndTrafficking,1,1,False,,DonorImpact,Hopeful,82,True,Summer of Safety,False,,4735,2932,134,45,43,10,50,5134.0,0.0501,33,8,36001.85,1228,,,,
282,Facebook,fb_2612207772631592,https://facebook.com/lighthouse.ph/posts/2612207772631592,2024-04-16 00:15:00,Tuesday,0,EducationalContent,Text,"Our girls are artists, mathematicians, dreamers, leaders. Here's what they're learning this month: #SafeHaven, #DonateNow, #SummerofSafety","#SafeHaven, #DonateNow, #SummerofSafety",3,0,False,,Reintegration,Hopeful,138,False,,False,,297,167,3,1,0,0,3,,0.0275,0,0,0.0,2479,,,,
604,TikTok,tk_3988954120606364,https://tiktok.com/@lighthouse_ph/video/5770492391830290666,2024-04-16 19:42:00,Tuesday,19,ThankYou,Reel,"Every donation is a prayer answered. Thank you for being the answer for our girls. #EndTrafficking, #MakeADifference, #NonprofitTikTok","#EndTrafficking, #MakeADifference, #NonprofitTikTok",3,0,True,SignUp,DonorImpact,Grateful,134,False,Summer of Safety,False,,15222,10607,1316,223,219,121,422,14651.0,0.1429,584,4,4208.03,930,,,,
114,TikTok,tk_8680129745016096,https://tiktok.com/@lighthouse_ph/video/6556585435362367319,2024-04-17 10:58:00,Wednesday,10,ImpactStory,Reel,"Stories like Isabella's remind us why we fight. Thank you for standing with us. #SummerofSafety, #NonprofitTikTok","#SummerofSafety, #NonprofitTikTok",2,0,False,,DonorImpact,Urgent,113,True,,True,448.57,9807,5930,388,144,150,33,88,10847.0,0.0723,105,28,39126.08,916,,,,
420,Facebook,fb_8132519353144283,https://facebook.com/lighthouse.ph/posts/8132519353144283,2024-04-18 02:49:00,Thursday,2,EducationalContent,Photo,The statistics are heartbreaking. The solutions are hopeful. Read our latest blog: https://lighthouse.ph/donate?utm_source=facebook,"#OSAEC, #EndViolence",2,2,False,,Education,Hopeful,131,False,,False,,497,343,7,1,1,0,5,,0.0248,1,0,0.0,2479,,,,
234,Facebook,fb_3016081157254092,https://facebook.com/lighthouse.ph/posts/3016081157254092,2024-04-18 05:37:00,Thursday,5,EventPromotion,Photo,Mark your calendar: Awareness Walk on April 22 - it's going to be special. https://lighthouse.ph/donate?utm_source=facebook,"#SurvivorStrong, #MakeADifference, #SummerofSafety",3,0,False,,Health,Urgent,123,False,Summer of Safety,False,,742,535,11,2,3,0,6,,0.0229,3,0,0.0,2479,,,,
675,Facebook,fb_8935154796482031,https://facebook.com/lighthouse.ph/posts/8935154796482031,2024-04-18 10:23:00,Thursday,10,ImpactStory,Photo,"We don't just provide shelter. We provide HOPE. Meet Maria, whose life changed because someone believed in her. Donate now","#DonateNow, #OSAEC, #EndViolence",3,0,False,,Health,Urgent,122,True,Summer of Safety,False,,3752,2121,179,88,76,18,39,,0.1214,42,24,113130.36,2489,,,,
331,WhatsApp,wa_6457806423121875,https://whatsapp.com/channel/lighthouse_ph/6457806423121875,2024-04-19 16:41:00,Friday,16,ImpactStory,Video,"It's not magic. It's medicine, school, safety, and LOVE. Lucia's transformation started the day she arrived at our door. ",,0,1,True,DonateNow,SafehouseLife,Informative,121,True,Summer of Safety,False,,611,414,21,3,10,2,21,703.0,0.0546,3,9,42493.61,1543,,,,24.0
462,WhatsApp,wa_2576784159964269,https://whatsapp.com/channel/lighthouse_ph/2576784159964269,2024-04-20 21:06:00,Saturday,21,EventPromotion,Text,SAVE THE DATE! Join us on May 11 for Fundraiser Gala. All proceeds support our girls. https://lighthouse.ph/donate?utm_source=whatsapp,,0,2,False,,Gratitude,Hopeful,134,False,Summer of Safety,False,,608,466,24,11,5,3,5,,0.0896,9,0,0.0,1543,,,,10.0
309,Instagram,ig_7446466855974518,https://instagram.com/p/2C_gYZXmUIL,2024-04-24 04:09:00,Wednesday,4,ImpactStory,Photo,I wish you could see Carmen's smile today. You made that happen. #SummerofSafety,#SummerofSafety,1,0,False,,DonorImpact,Informative,80,True,Summer of Safety,False,,2398,1352,18,3,9,2,24,,0.0184,6,1,4351.04,1782,,,,
730,WhatsApp,wa_8121453795020061,https://whatsapp.com/channel/lighthouse_ph/8121453795020061,2024-04-25 12:34:00,Thursday,12,ThankYou,Photo,Big thanks to Grace for the recent donation. You're making magic happen. ,,0,2,True,SignUp,Reintegration,Grateful,73,False,,False,,1108,715,20,5,6,2,26,,0.055,7,0,0.0,1543,,,,14.0
82,Facebook,fb_5090669976419636,https://facebook.com/lighthouse.ph/posts/5090669976419636,2024-04-30 17:34:00,Tuesday,17,FundraisingAppeal,Carousel,"The P233,000 we need each month covers so much: safety, healing, education, hope. We're 49% short. Help us? https://lighthouse.ph/donate?utm_source=facebook","#SafeHaven, #MakeADifference, #SummerofSafety",3,0,True,ShareStory,Education,Emotional,156,False,Summer of Safety,True,3754.59,23821,14768,1495,312,336,189,807,,0.1232,710,49,171236.15,2423,,,,
360,Twitter,tw_2239233358570247,https://twitter.com/lighthouse_ph/status/6248825619148052878,2024-05-01 22:46:00,Wednesday,22,ThankYou,Text,Big thanks to Angel for the recent donation. You're making magic happen. ,,0,0,True,DonateNow,Reintegration,Grateful,73,False,Summer of Safety,False,,220,147,5,0,1,0,8,,0.0599,2,0,0.0,1228,,,,
4,Instagram,ig_2956980880778449,https://instagram.com/p/Rd3wJ1XvXcE,2024-05-02 13:17:00,Thursday,13,FundraisingAppeal,Carousel,"Bare walls. Full hearts. Empty wallets. We need P52,000 to keep going. Our girls are worth it. https://lighthouse.ph/donate?utm_source=instagram","#SurvivorStrong, #ChildRights, #OSAEC",3,0,True,DonateNow,EventRecap,Hopeful,144,False,,False,,10124,7159,1130,230,211,121,415,,0.1742,251,19,69911.88,969,,,,
533,Instagram,ig_1898614498091623,https://instagram.com/p/2ao09vzJsKF,2024-05-02 19:18:00,Thursday,19,ThankYou,Photo,"We couldn't do this without you. Thank you for standing with our girls. #HopeForGirls, #GiveHope, #SummerofSafety","#HopeForGirls, #GiveHope, #SummerofSafety",3,1,False,,Education,Grateful,113,False,,False,,1833,1054,101,25,12,8,15,,0.0963,39,0,0.0,1833,,,,
701,Facebook,fb_8198306103533404,https://facebook.com/lighthouse.ph/posts/8198306103533404,2024-05-03 23:04:00,Friday,23,EducationalContent,Photo,"Our girls are learning. Today's lesson: SELF-WORTH. Because every girl deserves to know her value. #SurvivorStrong, #BeTheChange, #SummerofSafety","#SurvivorStrong, #BeTheChange, #SummerofSafety",3,0,False,,Education,Informative,145,False,,True,2949.03,13849,8286,241,57,42,27,98,,0.0357,119,0,0.0,2489,,,,
190,YouTube,yt_1441906516233951,https://youtube.com/watch?v=kkDRtTQFdEA,2024-05-06 15:11:00,Monday,15,ImpactStory,Video,"Sometimes the most powerful thing we can do is simply listen. Isabella shared her story with us last week, and we're so proud of her progress. Be the change",,0,0,True,DonateNow,AwarenessRaising,Hopeful,156,True,,False,,17927,10696,748,364,560,136,598,11750.0,0.1347,532,53,239173.94,572,2350000.0,200.0,380.0,
31,Facebook,fb_6332267604622680,https://facebook.com/lighthouse.ph/posts/6332267604622680,2024-05-10 14:32:00,Friday,14,Campaign,Video,Join our Back to School campaign! Every peso brings a girl closer to safety and dignity. https://lighthouse.ph/donate?utm_source=facebook,"#BreakTheCycle, #SpreadTheWord, #ChildRights, #EndViolence",4,0,True,ShareStory,DonorImpact,Urgent,137,False,Summer of Safety,True,2169.23,2762,1707,110,57,34,14,94,2649.0,0.1074,75,2,9615.64,1637,,,,
644,TikTok,tk_7336594972871353,https://tiktok.com/@lighthouse_ph/video/6855514061518555692,2024-05-10 14:44:00,Friday,14,Campaign,Reel,GivingTuesday is happening NOW. Our girls are counting on us. Donate today: https://lighthouse.ph/donate?utm_source=tiktok,"#SurvivorStrong, #SpreadTheWord, #SummerofSafety, #EndViolence, #HumanTrafficking",5,0,True,LearnMore,DonorImpact,Emotional,122,False,Summer of Safety,False,,1263,730,74,8,19,7,41,650.0,0.1069,19,1,4073.38,930,,,,
625,TikTok,tk_7826461258631885,https://tiktok.com/@lighthouse_ph/video/9515733855014208460,2024-05-11 11:01:00,Saturday,11,ImpactStory,Reel,"It's not magic. It's medicine, school, safety, and LOVE. Ana's transformation started the day she arrived at our door. #HopeForGirls, #DonateNow, #ChildAbuse, #ChildRights","#HopeForGirls, #DonateNow, #ChildAbuse, #ChildRights",4,1,False,,AwarenessRaising,Urgent,171,True,Summer of Safety,False,,17069,11116,467,213,313,63,199,15947.0,0.0617,119,98,232003.02,930,,,,
